scorer,adam,adam,adam,adam,adam,adam,adam,adam,adam,adam,adam,adam,adam,adam,adam,adam,adam,adam,adam,adam,adam,adam,adam,adam,adam,adam,adam,adam,adam,adam,adam,adam,adam,adam,adam,adam,adam,adam,adam,adam,adam,adam
labeled-data\video1\img287.png,599.2377240273933,201.71407547719656,547.3420515809413,296.6929476905143,505.2380154451406,331.9428384088591,444.52987031910243,368.17189275826894,410.2591432318228,391.6718199038321,431.8007431152557,278.0888387002768,336.8218709019379,306.4845840011657,286.88452571761616,323.1303657292729,252.61379863033656,332.9220020399242,414.1757977560833,234.0264753023459,322.13441643596093,241.85978435086696,259.46794404779246,250.67225703045312,210.50976249453586,250.67225703045312,409.27997960075766,191.92243916654525,344.655179950459,189.96411190441495,281.0095439312254,186.0474573801544,233.03052600903393,184.08913011802417,426.90492495993,151.77673029287484,374.0300888824129,135.13094856476755,340.7385254261984,122.40182136092085,295.6969983972024,102.81854873961822
labeled-data\video1\img296.png,610.0085239691097,186.0474573801544,551.2587061052018,281.0263295934722,505.2380154451406,315.29705668075184,443.5507066880373,354.46360192335715,412.217470493953,383.83851085531103,416.1341250182136,266.3388751274952,332.90521637767733,291.7971295351887,282.9678711933557,305.5054203701005,238.9055077954247,321.1720384671426,393.6133615037155,220.31818446743404,324.0927436980912,225.21400262275972,263.38459857205305,232.06814804021565,207.57227160134047,235.00563893341103,401.4466705522366,179.1933119626985,338.7801981640682,175.276657438438,281.0095439312254,170.38083928311232,229.1138714847734,171.36000291417747,430.8215794841906,140.02676672009324,380.8842342998688,122.40182136092085,340.7385254261984,107.71436689494391,300.592816552528,94.00607606003206
labeled-data\video2\img017.png,493.4759862778732,354.736461651556,425.8455035530508,304.0135996079392,367.77150208282285,252.55562362166137,305.28681695662834,220.2106101445724,267.0608919382505,170.95797598627792,252.35861308502825,298.86780200931145,188.40370007351146,290.0464346973781,139.15106591521692,280.48995344278364,84.75263415829457,274.6090419014947,245.0074736584171,356.9418034795393,179.58233276157807,366.4982847341338,116.36253369272242,376.05476598872826,63.43432982112233,386.3463611859838,256.0341827983338,401.7837539818672,200.90063709875034,418.6913746630728,149.44266111247248,438.5394511149228,95.77934329821124,453.241729968145,294.26010781671164,446.625704484195,252.35861308502825,467.2088948787062,,,,
labeled-data\video2\img029.png,485.3897329086009,298.1326880666503,415.5539083557952,240.05868659642243,369.9768439108062,187.8655966674835,313.3730703259006,148.9045577064445,270.73646165155606,101.85726537613334,251.6234991423671,231.97243322715025,190.60904190149478,218.00526831658908,140.62129380053915,210.65412888997798,89.89843175692238,200.36253369272237,240.59679000245046,287.84109286939474,171.4960793923059,292.25177652536144,114.1571918647391,295.92734623866704,64.90455770644454,305.48382749326146,252.35861308502825,337.0937270276893,198.69529527076702,345.91509433962267,142.09152168586138,359.1471453075227,89.89843175692238,372.3791962754227,284.70362656211717,379.7303357020338,243.53724577309487,398.1081842685616,208.98689046802258,416.4860328350894,167.82050967900028,440.009679000245
labeled-data\video2\img037.png,485.3897329086009,276.8143837294781,433.1966429796619,212.12435677530016,368.50661602548405,160.6663807890223,319.25398186718945,123.9106836559667,285.4387405047783,76.12827738299438,259.70975251163935,204.77321734868906,200.16552315608925,187.8655966674835,147.97243322715025,178.309115412889,98.7197990688557,167.2824062729723,250.88838519970602,259.1716491056114,182.52278853222253,262.11210487625584,121.5083312913502,265.0525606469003,67.845013477089,276.8143837294781,256.0341827983338,305.48382749326146,200.16552315608925,316.51053663317816,147.97243322715025,331.21281548640036,92.1037735849057,342.2395246263171,291.3196520460672,352.5311198235727,247.21281548640047,373.8494241607449,214.13268806665036,390.0219308992894,175.17164910561144,415.01580494976724
labeled-data\video2\img040.png,491.2706444498898,279.7548395001225,430.9913011516786,220.94572408723354,365.5661602548396,159.9312668463612,319.25398186718945,134.9373927958834,282.49828473413385,82.7443028669444,261.1799803969616,210.65412888997798,199.43040921342816,195.21673609409459,147.97243322715025,186.39536878216126,97.24957118353348,173.89843175692232,250.15327125704488,266.5227885322225,183.99301641754477,269.46324430286694,121.5083312913502,274.6090419014947,67.845013477089,284.90063709875034,258.2395246263171,310.62962509188924,200.16552315608925,326.8021318304337,147.97243322715025,339.29906885567266,96.51445724087239,351.79600588091154,294.26010781671164,361.352487135506,247.94792942906156,378.2601078167116,213.39757412398927,400.31352609654493,174.4365351629503,421.63183043371725
labeled-data\video2\img050.png,484.6546189659398,340.03418279833375,439.8126684636119,249.6151678510169,410.4081107571674,194.4816221514335,367.03638814016176,143.02364616515564,350.8638814016173,86.41987258024994,285.4387405047783,201.0976476353835,233.98076451850045,168.75263415829454,189.8739279588337,141.5534182798334,146.50220534182802,114.35420240137222,258.2395246263171,248.88005390835582,190.60904190149478,230.50220534182802,135.47549620191137,222.41595197255577,78.87172261700567,216.53504043126685,250.88838519970602,294.45711835334475,193.54949767213924,292.25177652536144,139.886179857878,288.5762068120559,85.48774810095568,281.9601813281059,265.5906640529283,348.85555011026713,220.01359960793928,355.47157559421714,181.0525606469003,363.5578289634893,138.41595197255577,373.1143102180838
labeled-data\video2\img057.png,474.36302376868423,375.3196520460672,471.42256799803977,284.90063709875034,461.8660867434453,222.41595197255577,438.3424405782897,157.7259250183779,442.01801029159526,96.71146777750556,340.5722862043617,180.51445724087233,300.87613330066165,131.99693702523894,269.2662337662338,93.7710120068611,245.0074736584171,52.6046312178388,292.7898799313894,212.8594707179613,240.59679000245046,179.77934329821124,190.60904190149478,148.9045577064445,152.38311688311694,118.76488605733891,275.14714530752275,253.29073756432246,222.2189414359226,231.2373192844891,174.4365351629503,208.4487870619946,127.38924283263913,184.92514089683903,269.2662337662338,313.5700808625337,225.15939720656706,302.54337172261705,189.13881401617255,294.45711835334475,146.50220534182802,283.4304092134281
labeled-data\video2\img065.png,459.6607449154619,403.9890958098505,489.8004165645676,333.41815731438373,511.8538348444009,278.2846116148003,508.1782651310954,209.18390100465575,534.6423670668954,151.10989953442788,408.9378828718452,181.98468512619456,392.7653761333007,126.11602548395001,381.00355305072287,74.65804949767215,376.59286939475624,23.200073511394294,362.6257044841951,193.74650820877235,328.07534917912284,139.34807645185003,298.67079147267833,88.62521440823332,270.0013477088949,48.19394756187211,331.7509188924284,219.4754962019113,294.26010781671164,180.51445724087233,258.2395246263171,139.34807645185003,226.6296250918893,98.91680960548888,305.28681695662834,265.0525606469003,272.2066895368783,236.38311688311688,242.06701788777264,217.270154373928,212.66246018132819,190.0709384954668
labeled-data\video2\img069.png,458.19051703013974,411.34023523646164,500.0920117618232,342.9746385689782,528.0263415829454,285.6357510414114,530.9667973535899,234.17777505513357,568.4576084293067,175.36865964224455,444.9584660622397,188.60071061014457,441.2828963489342,131.26182308257785,439.8126684636119,80.53896103896108,436.8722126929674,25.40541533937767,395.7058319039452,190.80605243812795,369.9768439108062,135.67250673854448,347.1883116883117,76.86339132565553,331.0158049497673,26.875643224699843,361.89059054153404,207.71367311933352,331.7509188924284,162.87172261700567,302.3463611859839,117.29465817201668,284.70362656211717,69.51225189904437,333.2211467777506,248.14493996569468,303.8165890713061,212.12435677530016,281.0280568488116,188.60071061014457,255.29906885567266,154.0503553050723
labeled-data\video2\img072.png,451.57449154618973,416.4860328350894,489.0653026219064,369.43874050477825,511.11872090173983,312.09985297721147,532.4370252389122,252.55562362166137,571.398064199951,199.62741975006128,450.10426366086756,198.89230580740013,450.10426366086756,141.5534182798334,448.63403577554527,90.83055623621664,452.3096054888508,37.16723842195546,402.3218573878952,198.89230580740013,381.00355305072287,137.87784856652786,362.6257044841951,77.59850526831661,347.9234256309729,26.875643224699843,367.03638814016176,214.32969860328353,343.5127419750062,168.01752021563345,319.9890958098506,115.82443028669445,303.8165890713061,69.51225189904437,339.83717226170063,245.20448419505027,312.63795638323944,209.91901494731684,292.7898799313894,184.19002695417794,271.47157559421714,149.63967164910565
labeled-data\video2\img082.png,422.1699338397452,436.33410928693945,456.72028914481757,387.0814751286449,483.9195050232787,349.5906640529282,497.1515559911787,292.25177652536144,532.4370252389122,234.17777505513357,429.5210732663563,224.6212938005391,430.2561872090174,173.16331781426123,430.9913011516786,120.23511394266114,436.8722126929674,65.10156824307768,386.1493506493507,216.53504043126685,370.7119578534673,155.52058319039452,354.5394511149228,100.38703749081111,344.2478559176673,45.253491791227646,356.7447929429062,225.35640774320024,334.69137466307285,173.16331781426123,313.3730703259006,131.26182308257785,297.9356775300172,82.00918892428331,325.1348934084784,256.2311933349669,303.8165890713061,217.270154373928,286.90896839010054,189.33582455280572,271.47157559421714,153.3152413624112
labeled-data\video2\img092.png,431.7264150943397,437.0692232296006,456.72028914481757,365.02805684881156,476.5683655966676,308.4242832639059,490.5355305072287,247.4098260230336,519.9400882136732,187.8655966674835,405.99742710120074,209.91901494731684,399.38140161725073,147.43432982112228,394.9707179612841,98.91680960548888,394.235604018623,48.19394756187211,358.9501347708896,213.5945846606224,333.9562607204117,159.19615290370007,306.7570448419506,104.06260720411666,289.849424160745,57.015314873805494,326.6051212938006,233.44266111247242,294.9952217593728,190.0709384954668,267.7960058809116,148.16944376378342,245.0074736584171,104.06260720411666,299.4059054153394,276.8143837294781,270.73646165155606,248.14493996569468,245.74258760107824,222.41595197255577,219.2784856652782,192.27628032345012
labeled-data\video2\img102.png,397.17605978926736,432.6585395736339,430.2561872090174,374.58453810340603,462.6012006861064,334.1532712570448,479.50882136731195,270.93347218818917,508.1782651310954,207.71367311933352,405.99742710120074,214.32969860328353,405.26231315853965,156.99081107571675,405.26231315853965,104.06260720411666,414.08368047047304,50.39928938985548,363.3608184268562,209.91901494731684,341.30740014702286,155.52058319039452,324.3997794658173,101.1221514334722,314.8432982112228,48.92906150453325,328.07534917912284,223.15106591521686,306.7570448419506,186.39536878216126,283.9685126194561,137.87784856652786,267.0608919382505,87.15498652291109,297.9356775300172,263.5823327615781,278.8227150208283,229.76709139916687,258.97463856897826,198.15719186473905,244.272359715756,165.81217838765008
labeled-data\video2\img104.png,389.82492036265626,425.3074001470228,427.31573143837306,368.70362656211717,458.19051703013974,329.7425876010782,474.36302376868423,269.46324430286694,508.1782651310954,214.32969860328353,410.4081107571674,211.38924283263907,411.1432246998286,154.78546924773343,411.1432246998286,104.79772114677775,422.9050477824063,53.33974516049989,365.5661602548396,206.2434452340113,350.1287674589562,149.63967164910565,340.5722862043617,96.71146777750556,325.87000735113946,45.253491791227646,337.6318304337173,223.886179857878,318.51886792452837,176.83888752756678,296.465449644695,129.05648125459447,283.9685126194561,81.27407498162216,308.2272727272728,257.70142122028915,286.1738544474394,223.15106591521686,270.0013477088949,193.74650820877235,255.29906885567266,162.13660867434453
labeled-data\video2\img119.png,368.50661602548405,403.2539818671894,412.61345258515075,368.70362656211717,449.36914971820636,329.7425876010782,475.8332516540064,267.9930164175447,510.38360695907875,221.68083802989463,425.8455035530508,202.56787552070574,442.75312423425635,148.9045577064445,456.72028914481757,103.32749326145557,473.62790982602314,47.45883361921102,388.3546924773341,190.0709384954668,383.94400882136733,126.85113942661116,380.2684391080618,73.92293555501107,389.82492036265626,22.464959568733207,361.89059054153404,203.30298946336683,358.2150208282285,151.84501347708897,349.3936535162951,101.1221514334722,347.1883116883117,51.86951727517766,326.6051212938006,227.56174957118355,317.04864003920613,187.13048272482234,310.4326145552561,154.0503553050723,308.2272727272728,120.23511394266114
labeled-data\video2\img130.png,381.00355305072287,408.39977946581723,430.2561872090174,364.2929429061504,478.77370742465087,301.8082577799559,492.0057583925509,252.55562362166137,522.1454300416565,203.30298946336683,425.8455035530508,195.95185003675573,433.1966429796619,139.34807645185003,436.8722126929674,92.30078412153887,450.10426366086756,41.577922077922096,375.12264150943406,190.0709384954668,364.0959323695173,132.73205096790002,357.4799068855673,78.3336192109777,354.5394511149228,26.140529282038756,344.9829698603284,203.30298946336683,331.0158049497673,156.25569713305566,315.5784121538839,108.47329086008335,303.8165890713061,57.75042881646658,310.4326145552561,237.85334476843911,290.5845381034061,195.21673609409459,277.35248713550607,169.48774810095568,268.53111982357274,131.99693702523894
labeled-data\video2\img134.png,409.6729968145063,390.0219308992894,469.2172261700564,343.7097525116393,523.6156579269788,277.5494976721392,542.7286204361677,226.8266356285224,579.4843175692233,181.98468512619456,469.2172261700564,170.22286204361677,478.0385934819898,113.61908845871113,491.2706444498898,65.83668218573882,504.5026954177898,15.848934084783195,412.61345258515075,168.75263415829454,401.5867434452341,104.79772114677775,396.44094584660627,50.39928938985548,389.08980641999517,6.292452830188722,373.6524136241118,181.98468512619456,359.68524871355066,131.99693702523894,344.2478559176673,80.53896103896108,328.07534917912284,36.432124479294316,331.0158049497673,212.12435677530016,313.3730703259006,176.1037735849057,294.26010781671164,145.22898799313896,276.6173731928449,112.88397451604999
labeled-data\video2\img149.png,413.34856652781184,357.6769174222004,488.33018867924534,338.5639549130115,566.9873805439844,294.45711835334475,608.8888752756678,256.96630727762806,,,566.2522666013233,173.16331781426123,603.0079637343789,123.9106836559667,633.8827493261456,83.47941680960554,,,513.3240627297232,147.43432982112228,525.8209997549621,86.41987258024994,542.7286204361677,32.75655476598877,,,461.1309728007842,145.22898799313896,469.9523401127176,98.91680960548888,478.77370742465087,45.253491791227646,,,403.79208527321737,166.54729233031122,401.5867434452341,120.97022788532223,396.44094584660627,84.94964469492771,389.82492036265626,45.253491791227646
labeled-data\video2\img152.png,404.52719921587857,356.9418034795393,490.5355305072287,332.68304337172265,550.8148738054399,293.72200441068367,601.5377358490567,246.67471208037244,,,548.6095319774565,166.54729233031122,578.7492036265622,120.23511394266114,609.6239892183289,69.51225189904437,634.6178632688068,32.75655476598877,494.94621416319535,147.43432982112228,503.03246753246765,80.53896103896108,512.5889487870621,27.61075716736093,,,448.63403577554527,146.6992158784612,452.3096054888508,96.71146777750556,455.2500612594953,46.72371967654988,,,391.29514824797855,168.75263415829454,381.7386669933841,127.58625336927224,374.38752756677286,93.7710120068611,365.5661602548396,52.6046312178388
labeled-data\video2\img153.png,409.6729968145063,361.352487135506,481.7141631952953,335.6234991423671,555.2255574614065,277.5494976721392,588.3056848811567,238.58845871110026,636.82320509679,197.42207792207796,536.8477088948788,165.077064444989,564.782038716001,114.35420240137222,592.7163685371233,66.57179612839991,619.1804704729234,26.875643224699843,479.50882136731195,142.2885322224945,491.2706444498898,80.53896103896108,500.8271257044843,24.670301396716468,,,435.40198480764525,149.63967164910565,440.5477824062731,95.97635383484442,444.22335211957864,45.253491791227646,451.57449154618973,4.822224944866434,378.0630972800785,175.36865964224455,369.9768439108062,128.3213673119334,360.42036265621175,98.91680960548888,354.5394511149228,58.48554275912767
labeled-data\video2\img161.png,430.9913011516786,376.78987993138935,464.80654251408976,304.0135996079392,479.50882136731195,231.2373192844891,474.36302376868423,173.16331781426123,495.68132810585644,115.08931634403336,376.59286939475624,162.13660867434453,362.6257044841951,111.41374663072776,350.8638814016173,62.89622641509436,340.5722862043617,20.99473168341092,325.1348934084784,187.13048272482234,285.4387405047783,136.40762068120563,256.7692967409949,94.50612594952219,231.77542269051708,59.22065670178881,294.26010781671164,218.74038225925017,262.6502082822838,181.98468512619456,229.57008086253376,146.6992158784612,201.63575104141148,114.35420240137222,269.2662337662338,269.46324430286694,235.45099240382262,245.93959813771136,208.98689046802258,226.09152168586132,178.84721881891699,211.38924283263907
labeled-data\video2\img168.png,444.22335211957864,356.9418034795393,447.8989218328842,275.34415584415586,444.22335211957864,204.03810340602797,435.40198480764525,142.2885322224945,438.3424405782897,85.68475863758886,335.42648860573394,162.13660867434453,305.28681695662834,115.08931634403336,278.8227150208283,76.12827738299438,259.70975251163935,38.637466307277634,290.5845381034061,196.68696397941682,242.06701788777264,164.3419505023279,199.43040921342816,127.58625336927224,164.14493996569473,108.47329086008335,272.9418034795394,240.05868659642243,231.77542269051708,215.79992648860576,186.19835824552808,190.80605243812795,147.23731928448916,166.54729233031122,262.6502082822838,290.7815486400392,222.2189414359226,279.0197255574614,190.60904190149478,271.6685861308503,155.3235726537614,264.31744670423916
labeled-data\video2\img172.png,458.92563097280083,335.6234991423671,444.9584660622397,260.6418769909336,430.2561872090174,189.33582455280572,405.99742710120074,132.73205096790002,398.64628767458964,74.65804949767215,311.90284244057835,169.48774810095568,271.47157559421714,127.58625336927224,236.18610634648377,93.7710120068611,208.98689046802258,60.69088458711104,271.47157559421714,209.18390100465575,215.6029159519726,187.8655966674835,168.55562362166143,158.46103896103898,125.9190149473169,144.49387405047787,261.1799803969616,256.2311933349669,210.4571183533448,239.32357265376135,163.40982602303365,223.886179857878,115.62741975006134,206.2434452340113,261.9150943396227,309.89451114922815,218.54337172261705,304.0135996079392,183.25790247488368,304.7487135506003,145.76709139916693,300.3380298946337
labeled-data\video2\img177.png,451.57449154618973,317.24565057583925,411.1432246998286,235.6480029404558,381.00355305072287,173.16331781426123,341.30740014702286,131.99693702523894,317.7837539818673,76.86339132565553,259.70975251163935,193.74650820877235,208.2517765253615,164.3419505023279,170.02585150698366,140.81830433717226,128.1243567753002,118.02977211467777,235.45099240382262,240.79380053908358,170.02585150698366,232.70754716981133,113.42207792207796,223.15106591521686,72.99081107571678,220.94572408723354,233.2456505758393,292.25177652536144,181.0525606469003,286.3708649840725,133.270154373928,283.4304092134281,83.28240627297237,283.4304092134281,250.88838519970602,341.504410683656,209.72200441068372,348.120436167606,175.90676304827252,356.20668953687823,134.74038225925023,365.02805684881156
labeled-data\video2\img180.png,442.75312423425635,301.8082577799559,388.3546924773341,229.76709139916687,342.04251408968395,177.57400147022793,303.081475128645,129.79159519725562,272.2066895368783,87.15498652291109,231.040308747856,206.2434452340113,172.23119333496697,185.6602548395001,130.32969860328353,168.75263415829454,85.48774810095568,153.3152413624112,212.66246018132819,262.84721881891693,147.23731928448916,256.96630727762806,89.16331781426126,255.49607939230583,48.73205096790008,258.4365351629503,218.54337172261705,306.2189414359226,166.35028179367805,310.62962509188924,111.95185003675573,315.7754226905171,63.43432982112233,323.1265621171282,241.33190394511155,359.1471453075227,196.4899534427837,370.17385444743934,161.20448419505027,384.8761333006616,125.18390100465575,400.31352609654493
labeled-data\video2\img183.png,427.31573143837306,297.3975741239892,378.7982112227396,237.11823082577803,319.25398186718945,184.92514089683903,265.5906640529283,147.43432982112228,228.8349669198726,101.1221514334722,202.37086498407257,223.886179857878,144.2968635138447,209.91901494731684,97.24957118353348,197.42207792207796,51.67250673854451,190.80605243812795,191.34415584415592,280.48995344278364,131.06481254594468,284.90063709875034,72.25569713305566,291.51666258270035,24.473290860083353,299.6029159519726,202.37086498407257,323.1265621171282,151.6480029404558,335.6234991423671,100.92514089683908,347.38532222494484,50.9373927958834,359.1471453075227,233.2456505758393,370.9089683901004,192.079269786817,389.2868169566283,160.46937025238918,409.8700073511394,123.71367311933352,428.98296986032835
labeled-data\video2\img188.png,411.87833864248967,294.45711835334475,341.30740014702286,226.8266356285224,276.6173731928449,181.24957118353348,229.57008086253376,157.7259250183779,186.93347218818923,119.5,175.17164910561144,239.32357265376135,115.62741975006134,231.97243322715025,73.7259250183779,227.56174957118355,23.00306297476112,227.56174957118355,170.76096544964474,299.6029159519726,108.27628032345018,310.62962509188924,51.67250673854451,322.3914481744671,4.625214408233319,337.82884097035037,189.13881401617255,341.504410683656,139.15106591521692,359.8822592501838,88.42820387160015,378.2601078167116,36.97022788532226,393.6975006125949,225.15939720656706,382.6707914726783,183.99301641754477,409.1348934084783,157.52891448174472,431.18831168831167,121.5083312913502,459.12264150943395
labeled-data\video2\img199.png,403.79208527321737,280.48995344278364,338.3669443763784,221.68083802989463,275.88225925018384,177.57400147022793,224.42428326390598,149.63967164910565,178.1121048762559,107.00306297476112,170.76096544964474,237.85334476843911,111.95185003675573,233.44266111247242,65.63967164910565,229.03197745650579,14.91680960548888,226.09152168586132,167.82050967900028,294.45711835334475,103.1304827248224,308.4242832639059,50.20227885322228,320.1861063464837,5.360328350894434,337.82884097035037,188.40370007351146,336.3586130850282,136.94572408723354,356.20668953687823,85.48774810095568,373.1143102180838,41.38091154128895,390.75704484195046,227.36473903455038,378.9952217593727,184.7281303602059,403.9890958098505,157.52891448174472,427.5127419750061,127.38924283263913,454.7119578534673
labeled-data\video2\img202.png,405.99742710120074,265.0525606469003,348.65853957363396,216.53504043126685,286.90896839010054,166.54729233031122,216.33802989463373,137.14273462386672,172.96630727762806,98.18169566282774,171.4960793923059,232.70754716981133,111.21673609409464,228.29686351384464,62.69921587846122,229.03197745650579,11.24123989218333,226.09152168586132,175.17164910561144,289.311320754717,111.21673609409464,304.0135996079392,56.81830433717229,319.4509924038226,8.300784121538868,335.6234991423671,195.01972555746147,328.27235971575595,143.5617495711836,349.5906640529282,95.77934329821124,370.17385444743934,47.26182308257785,388.5517030139672,232.51053663317822,365.7631707914727,193.54949767213924,392.96238666993384,167.82050967900028,417.2211467777505,138.41595197255577,444.4203626562117
labeled-data\video2\img209.png,414.08368047047304,254.7609654496447,342.7776280323451,214.32969860328353,267.7960058809116,167.2824062729723,214.8678020093115,148.16944376378342,156.79380053908363,113.61908845871113,172.96630727762806,234.17777505513357,114.89230580740019,237.85334476843911,61.228987993138986,239.32357265376135,17.122151433472226,237.85334476843911,180.31744670423922,286.3708649840725,122.97855917667243,306.2189414359226,70.78546924773343,322.3914481744671,25.943518745405584,338.5639549130115,202.37086498407257,318.7158784611615,161.20448419505027,340.76929674099483,115.62741975006134,364.2929429061504,74.46103896103901,386.3463611859838,249.4181573143838,357.6769174222004,218.54337172261705,381.20056358735604,187.66858613085031,400.31352609654493,162.6747120803725,423.8371722617006
labeled-data\video2\img211.png,401.5867434452341,263.5823327615781,331.7509188924284,230.50220534182802,268.53111982357274,194.4816221514335,210.4571183533448,175.36865964224455,156.79380053908363,140.81830433717226,167.0853957363392,240.79380053908358,101.66025483950017,238.58845871110026,51.67250673854451,240.05868659642243,2.4198725802499723,234.91288899779465,171.4960793923059,279.7548395001225,112.68696397941687,295.92734623866704,55.34807645185009,309.15939720656706,9.771012006861099,315.04030874785593,191.34415584415592,306.9540553785837,153.11823082577803,321.65633423180594,107.5411663807891,340.76929674099483,60.49387405047787,351.79600588091154,231.77542269051708,341.504410683656,197.96018132810593,359.8822592501838,172.96630727762806,371.64408233276157,145.76709139916693,384.8761333006616
labeled-data\video2\img216.png,,,,,,,,,,,176.64187699093367,266.5227885322225,117.09764763538351,280.48995344278364,60.49387405047787,284.1655231560892,2.4198725802499723,289.311320754717,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\video2\img220.png,439.8126684636119,181.24957118353348,406.73254104386183,258.4365351629503,339.1020583190395,311.3647390345503,275.14714530752275,345.91509433962267,227.36473903455038,370.9089683901004,221.48382749326151,267.2579024748836,130.32969860328353,293.72200441068367,74.46103896103901,315.7754226905171,19.327493261455572,331.21281548640036,186.19835824552808,239.32357265376135,124.44878706199466,247.4098260230336,47.26182308257785,254.7609654496447,3.154986522911088,250.35028179367805,233.2456505758393,219.4754962019113,137.6808380298947,219.4754962019113,81.81217838765014,214.32969860328353,37.705341827983375,208.4487870619946,,,,,157.52891448174472,194.4816221514335,122.97855917667243,177.57400147022793
labeled-data\video2\img223.png,446.4286939475619,170.22286204361677,421.43481989708414,255.49607939230583,353.80433717226174,329.0074736584171,289.849424160745,368.70362656211717,233.98076451850045,402.5188679245283,228.8349669198726,270.1983582455281,138.41595197255577,304.0135996079392,76.66638078902236,325.3319039451115,21.53283508943892,345.1799803969615,196.4899534427837,238.58845871110026,120.77321734868912,242.9991423670669,54.612962509188975,251.08539573633914,6.09544229355555,247.4098260230336,233.98076451850045,204.03810340602797,147.23731928448916,199.62741975006128,89.89843175692238,195.95185003675573,34.029772114677826,185.6602548395001,270.0013477088949,186.39536878216126,199.43040921342816,173.16331781426123,162.6747120803725,159.19615290370007,124.44878706199466,145.22898799313896
labeled-data\video2\img234.png,477.3034795393287,181.98468512619456,444.22335211957864,279.0197255574614,370.7119578534673,356.20668953687823,312.63795638323944,403.9890958098505,270.0013477088949,451.77150208282285,253.09372702768934,295.92734623866704,163.40982602303365,331.9479294290615,106.80605243812795,346.65020828228376,59.02364616515564,369.43874050477825,225.15939720656706,241.52891448174466,149.44266111247248,256.2311933349669,79.60683655966679,264.31744670423916,18.592379318794457,270.93347218818917,234.71587846116154,196.68696397941682,161.9395981377114,196.68696397941682,101.66025483950017,192.27628032345012,45.0564812545945,187.8655966674835,272.9418034795394,153.3152413624112,214.8678020093115,136.40762068120563,172.23119333496697,121.70534182798337,122.24344523401135,103.32749326145557
labeled-data\video2\img240.png,478.77370742465087,217.270154373928,422.1699338397452,329.7425876010782,381.7386669933841,379.7303357020338,327.3402352364617,428.98296986032835,294.9952217593728,471.6195785346729,277.35248713550607,319.4509924038226,175.90676304827252,355.47157559421714,128.85947071796136,369.43874050477825,81.81217838765014,390.75704484195046,257.50441068365603,267.2579024748836,161.20448419505027,282.69529527076696,89.16331781426126,292.25177652536144,35.50000000000006,295.1922322960059,267.7960058809116,220.94572408723354,176.64187699093367,219.4754962019113,111.21673609409464,218.74038225925017,53.87784856652786,219.4754962019113,298.67079147267833,176.1037735849057,231.040308747856,160.6663807890223,183.99301641754477,143.75876010781673,131.79992648860576,131.99693702523894
labeled-data\video2\img247.png,488.33018867924534,203.30298946336683,441.2828963489342,304.0135996079392,382.47378093604516,359.1471453075227,323.66466552315615,410.6051212938005,294.26010781671164,448.8310463121784,278.8227150208283,303.27848566527814,181.0525606469003,337.0937270276893,130.32969860328353,353.26623376623377,87.69308992893903,365.7631707914727,251.6234991423671,257.70142122028915,158.2640284244058,265.7876745895614,95.04422935555016,273.1388140161725,41.38091154128895,279.7548395001225,265.5906640529283,211.38924283263907,184.7281303602059,211.38924283263907,118.56787552070574,208.4487870619946,56.083190394511206,208.4487870619946,285.4387405047783,163.60683655966676,225.15939720656706,151.10989953442788,174.4365351629503,137.14273462386672,127.38924283263913,125.38091154128892
labeled-data\video2\img265.png,464.07142857142867,204.03810340602797,426.58061749571186,304.0135996079392,390.56003430531734,345.1799803969615,325.87000735113946,390.75704484195046,302.3463611859839,434.8638814016173,278.8227150208283,295.92734623866704,186.93347218818923,323.86167605978926,136.21061014457246,340.76929674099483,95.77934329821124,358.41203136486155,250.88838519970602,245.93959813771136,167.0853957363392,259.1716491056114,100.92514089683908,267.2579024748836,44.321367311933386,269.46324430286694,256.7692967409949,201.0976476353835,189.13881401617255,205.50833129135015,120.03810340602797,201.0976476353835,61.228987993138986,201.8327615780446,283.23339867679493,155.52058319039452,235.45099240382262,142.2885322224945,184.7281303602059,128.3213673119334,136.21061014457246,119.5
labeled-data\video2\img274.png,462.6012006861064,193.01139426611127,429.5210732663563,301.8082577799559,378.7982112227396,337.0937270276893,327.3402352364617,386.3463611859838,295.73033570203387,431.9234256309728,267.7960058809116,287.10597892673366,183.25790247488368,314.3051948051948,125.9190149473169,334.88838519970597,81.81217838765014,352.5311198235727,245.74258760107824,237.11823082577803,165.61516785101696,245.93959813771136,95.04422935555016,254.7609654496447,36.97022788532226,260.6418769909336,261.1799803969616,188.60071061014457,181.78767458956145,188.60071061014457,117.09764763538351,185.6602548395001,59.758760107816755,187.13048272482234,295.73033570203387,146.6992158784612,226.6296250918893,128.3213673119334,186.19835824552808,113.61908845871113,136.21061014457246,101.1221514334722
